DateTime,Date,Hour,Month,Month_Name,Day_of_Week,Consumption_kWh,Voltage_V,Temperature_C,Zone,Cost_INR
2024-01-11 23:00:00,2024-01-11,23,1,January,Thursday,2.77,236.3,14.3,Living Room,23.55
2024-01-12 00:00:00,2024-01-12,0,1,January,Friday,1.74,222.2,15.7,Kitchen,14.79
2024-01-12 01:00:00,2024-01-12,1,1,January,Friday,1.33,237.3,11.1,Living Room,11.3
2024-01-12 02:00:00,2024-01-12,2,1,January,Friday,1.02,219.9,14.7,Factory Floor,8.67
2024-01-12 03:00:00,2024-01-12,3,1,January,Friday,1.14,228.0,11.7,Living Room,9.69
2024-01-12 04:00:00,2024-01-12,4,1,January,Friday,0.5,240.7,16.9,AC Unit,4.25
2024-01-12 05:00:00,2024-01-12,5,1,January,Friday,1.76,223.8,18.8,Office,14.96
2024-01-12 06:00:00,2024-01-12,6,1,January,Friday,6.11,235.9,13.3,Kitchen,51.94
2024-01-12 07:00:00,2024-01-12,7,1,January,Friday,5.86,230.7,12.9,AC Unit,49.81
2024-01-12 08:00:00,2024-01-12,8,1,January,Friday,7.01,233.5,12.2,Living Room,59.59
2024-01-12 09:00:00,2024-01-12,9,1,January,Friday,5.64,232.5,21.4,Living Room,47.94
2024-01-12 10:00:00,2024-01-12,10,1,January,Friday,2.18,236.5,17.4,Office,18.53
2024-01-12 11:00:00,2024-01-12,11,1,January,Friday,2.76,228.8,23.9,Office,23.46
2024-01-12 12:00:00,2024-01-12,12,1,January,Friday,2.64,241.7,14.8,AC Unit,22.44
2024-01-12 13:00:00,2024-01-12,13,1,January,Friday,2.15,219.6,16.6,AC Unit,18.27
2024-01-12 14:00:00,2024-01-12,14,1,January,Friday,2.8,232.2,15.3,Living Room,23.8
2024-01-12 15:00:00,2024-01-12,15,1,January,Friday,2.31,228.8,10.9,AC Unit,19.64
2024-01-12 16:00:00,2024-01-12,16,1,January,Friday,2.08,238.7,22.8,Office,17.68
2024-01-12 17:00:00,2024-01-12,17,1,January,Friday,2.59,227.2,18.7,Living Room,22.02
2024-01-12 18:00:00,2024-01-12,18,1,January,Friday,8.61,233.6,14.8,Factory Floor,73.19
2024-01-12 19:00:00,2024-01-12,19,1,January,Friday,8.96,228.8,22.2,AC Unit,76.16
2024-01-12 20:00:00,2024-01-12,20,1,January,Friday,10.01,233.5,10.6,Factory Floor,85.08
2024-01-12 21:00:00,2024-01-12,21,1,January,Friday,10.49,232.6,15.5,AC Unit,89.17
2024-01-12 22:00:00,2024-01-12,22,1,January,Friday,8.32,234.3,10.8,AC Unit,70.72
2024-01-12 23:00:00,2024-01-12,23,1,January,Friday,2.07,220.3,20.2,AC Unit,17.59
2024-01-13 00:00:00,2024-01-13,0,1,January,Saturday,1.6,241.1,19.0,Kitchen,13.6
2024-01-13 01:00:00,2024-01-13,1,1,January,Saturday,1.25,221.4,15.2,Factory Floor,10.62
2024-01-13 02:00:00,2024-01-13,2,1,January,Saturday,1.58,220.0,18.4,AC Unit,13.43
2024-01-13 03:00:00,2024-01-13,3,1,January,Saturday,0.86,237.9,21.1,Office,7.31
2024-01-13 04:00:00,2024-01-13,4,1,January,Saturday,1.58,230.2,10.3,AC Unit,13.43
2024-01-13 05:00:00,2024-01-13,5,1,January,Saturday,1.03,240.7,17.3,Kitchen,8.76
2024-01-13 06:00:00,2024-01-13,6,1,January,Saturday,8.15,225.1,21.8,Office,69.28
2024-01-13 07:00:00,2024-01-13,7,1,January,Saturday,8.15,239.2,10.6,AC Unit,69.28
2024-01-13 08:00:00,2024-01-13,8,1,January,Saturday,8.25,232.3,12.3,Kitchen,70.12
2024-01-13 09:00:00,2024-01-13,9,1,January,Saturday,8.27,237.4,12.5,Factory Floor,70.3
2024-01-13 10:00:00,2024-01-13,10,1,January,Saturday,2.04,226.7,20.8,Factory Floor,17.34
2024-01-13 11:00:00,2024-01-13,11,1,January,Saturday,2.61,236.1,21.8,Kitchen,22.18
2024-01-13 12:00:00,2024-01-13,12,1,January,Saturday,2.53,225.4,22.1,Factory Floor,21.5
2024-01-13 13:00:00,2024-01-13,13,1,January,Saturday,2.9,222.7,20.2,Office,24.65
2024-01-13 14:00:00,2024-01-13,14,1,January,Saturday,2.98,229.1,14.2,Factory Floor,25.33
2024-01-13 15:00:00,2024-01-13,15,1,January,Saturday,2.5,228.0,12.4,Kitchen,21.25
2024-01-13 16:00:00,2024-01-13,16,1,January,Saturday,2.8,221.3,13.8,Factory Floor,23.8
2024-01-13 17:00:00,2024-01-13,17,1,January,Saturday,2.87,231.3,11.5,Office,24.39
2024-01-13 18:00:00,2024-01-13,18,1,January,Saturday,9.69,236.3,14.1,Office,82.36
2024-01-13 19:00:00,2024-01-13,19,1,January,Saturday,7.03,240.7,13.3,Factory Floor,59.76
2024-01-13 20:00:00,2024-01-13,20,1,January,Saturday,10.47,228.0,15.9,AC Unit,89.0
2024-01-13 21:00:00,2024-01-13,21,1,January,Saturday,7.94,227.0,10.4,Living Room,67.49
2024-01-13 22:00:00,2024-01-13,22,1,January,Saturday,10.01,237.0,12.1,AC Unit,85.08
2024-01-13 23:00:00,2024-01-13,23,1,January,Saturday,2.92,229.3,22.5,Factory Floor,24.82
2024-01-14 00:00:00,2024-01-14,0,1,January,Sunday,0.56,219.9,13.8,Kitchen,4.76
2024-01-14 01:00:00,2024-01-14,1,1,January,Sunday,1.18,230.7,11.7,AC Unit,10.03
2024-01-14 02:00:00,2024-01-14,2,1,January,Sunday,0.88,223.7,19.6,Office,7.48
2024-01-14 03:00:00,2024-01-14,3,1,January,Sunday,0.65,239.7,19.0,Living Room,5.53
2024-01-14 04:00:00,2024-01-14,4,1,January,Sunday,0.94,235.2,14.4,Living Room,7.99
2024-01-14 05:00:00,2024-01-14,5,1,January,Sunday,0.63,228.0,20.0,Living Room,5.36
2024-01-14 06:00:00,2024-01-14,6,1,January,Sunday,6.93,240.9,18.2,Office,58.91
2024-01-14 07:00:00,2024-01-14,7,1,January,Sunday,7.05,229.3,19.5,AC Unit,59.92
2024-01-14 08:00:00,2024-01-14,8,1,January,Sunday,5.78,236.9,15.2,Living Room,49.13
2024-01-14 09:00:00,2024-01-14,9,1,January,Sunday,8.05,226.0,10.7,Office,68.43
2024-01-14 10:00:00,2024-01-14,10,1,January,Sunday,2.34,233.4,22.5,Factory Floor,19.89
2024-01-14 11:00:00,2024-01-14,11,1,January,Sunday,2.98,229.5,12.7,Kitchen,25.33
2024-01-14 12:00:00,2024-01-14,12,1,January,Sunday,2.06,236.6,16.9,AC Unit,17.51
2024-01-14 13:00:00,2024-01-14,13,1,January,Sunday,2.2,237.0,23.3,AC Unit,18.7
2024-01-14 14:00:00,2024-01-14,14,1,January,Sunday,2.93,230.4,24.8,Office,24.91
2024-01-14 15:00:00,2024-01-14,15,1,January,Sunday,2.47,218.9,19.7,AC Unit,21.0
2024-01-14 16:00:00,2024-01-14,16,1,January,Sunday,2.36,236.7,23.0,AC Unit,20.06
2024-01-14 17:00:00,2024-01-14,17,1,January,Sunday,2.27,237.2,16.6,Factory Floor,19.3
2024-01-14 18:00:00,2024-01-14,18,1,January,Sunday,9.87,227.3,24.6,Factory Floor,83.89
2024-01-14 19:00:00,2024-01-14,19,1,January,Sunday,9.14,237.1,14.0,Living Room,77.69
2024-01-14 20:00:00,2024-01-14,20,1,January,Sunday,8.99,232.5,22.3,Office,76.42
2024-01-14 21:00:00,2024-01-14,21,1,January,Sunday,7.28,225.9,14.4,Factory Floor,61.88
2024-01-14 22:00:00,2024-01-14,22,1,January,Sunday,8.84,234.6,15.3,Living Room,75.14
2024-01-14 23:00:00,2024-01-14,23,1,January,Sunday,2.73,239.9,19.2,Factory Floor,23.2
2024-01-15 00:00:00,2024-01-15,0,1,January,Monday,1.71,240.7,11.1,Factory Floor,14.54
2024-01-15 01:00:00,2024-01-15,1,1,January,Monday,1.44,234.3,24.3,Kitchen,12.24
2024-01-15 02:00:00,2024-01-15,2,1,January,Monday,0.83,228.5,11.9,Kitchen,7.05
2024-01-15 03:00:00,2024-01-15,3,1,January,Monday,0.59,227.2,18.5,Office,5.01
2024-01-15 04:00:00,2024-01-15,4,1,January,Monday,1.3,226.9,16.7,Living Room,11.05
2024-01-15 05:00:00,2024-01-15,5,1,January,Monday,0.96,227.6,19.7,Kitchen,8.16
2024-01-15 06:00:00,2024-01-15,6,1,January,Monday,7.91,222.5,17.8,Office,67.23
2024-01-15 07:00:00,2024-01-15,7,1,January,Monday,6.13,234.9,13.2,Office,52.1
2024-01-15 08:00:00,2024-01-15,8,1,January,Monday,6.77,229.8,11.8,Living Room,57.54
2024-01-15 09:00:00,2024-01-15,9,1,January,Monday,7.25,228.7,11.3,AC Unit,61.62
2024-01-15 10:00:00,2024-01-15,10,1,January,Monday,2.67,235.0,18.2,AC Unit,22.7
2024-01-15 11:00:00,2024-01-15,11,1,January,Monday,2.89,238.4,20.7,Kitchen,24.57
2024-01-15 12:00:00,2024-01-15,12,1,January,Monday,2.79,230.2,11.8,Kitchen,23.71
2024-01-15 13:00:00,2024-01-15,13,1,January,Monday,2.79,223.7,17.4,AC Unit,23.71
2024-01-15 14:00:00,2024-01-15,14,1,January,Monday,2.55,226.9,22.1,Office,21.67
2024-01-15 15:00:00,2024-01-15,15,1,January,Monday,2.13,239.2,11.0,Factory Floor,18.11
2024-01-15 16:00:00,2024-01-15,16,1,January,Monday,3.0,235.3,17.9,Factory Floor,25.5
2024-01-15 17:00:00,2024-01-15,17,1,January,Monday,2.82,219.8,24.6,Living Room,23.97
2024-01-15 18:00:00,2024-01-15,18,1,January,Monday,8.48,226.3,23.2,Office,72.08
2024-01-15 19:00:00,2024-01-15,19,1,January,Monday,8.74,241.2,16.5,Living Room,74.29
2024-01-15 20:00:00,2024-01-15,20,1,January,Monday,9.84,225.3,12.4,Kitchen,83.64
2024-01-15 21:00:00,2024-01-15,21,1,January,Monday,8.32,239.5,22.7,AC Unit,70.72
2024-01-15 22:00:00,2024-01-15,22,1,January,Monday,7.74,224.6,19.4,Office,65.79
2024-01-15 23:00:00,2024-01-15,23,1,January,Monday,2.53,230.1,12.5,Office,21.5
2024-01-16 00:00:00,2024-01-16,0,1,January,Tuesday,1.5,235.3,19.1,Office,12.75
2024-01-16 01:00:00,2024-01-16,1,1,January,Tuesday,1.82,219.9,24.2,Office,15.47
2024-01-16 02:00:00,2024-01-16,2,1,January,Tuesday,0.95,231.7,19.3,Living Room,8.07
2024-01-16 03:00:00,2024-01-16,3,1,January,Tuesday,1.13,225.0,24.3,Factory Floor,9.6
2024-01-16 04:00:00,2024-01-16,4,1,January,Tuesday,1.56,227.7,16.8,Living Room,13.26
2024-01-16 05:00:00,2024-01-16,5,1,January,Tuesday,1.26,229.1,15.1,Kitchen,10.71
2024-01-16 06:00:00,2024-01-16,6,1,January,Tuesday,6.66,235.6,22.9,Factory Floor,56.61
2024-01-16 07:00:00,2024-01-16,7,1,January,Tuesday,5.76,231.5,14.8,Factory Floor,48.96
2024-01-16 08:00:00,2024-01-16,8,1,January,Tuesday,5.82,221.4,10.8,Factory Floor,49.47
2024-01-16 09:00:00,2024-01-16,9,1,January,Tuesday,8.01,241.1,23.5,AC Unit,68.08
2024-01-16 10:00:00,2024-01-16,10,1,January,Tuesday,2.93,235.3,12.8,Kitchen,24.91
2024-01-16 11:00:00,2024-01-16,11,1,January,Tuesday,2.5,230.4,17.5,AC Unit,21.25
2024-01-16 12:00:00,2024-01-16,12,1,January,Tuesday,2.5,220.2,15.9,Factory Floor,21.25
2024-01-16 13:00:00,2024-01-16,13,1,January,Tuesday,2.97,223.2,15.3,Living Room,25.25
2024-01-16 14:00:00,2024-01-16,14,1,January,Tuesday,2.28,232.3,22.6,Factory Floor,19.38
2024-01-16 15:00:00,2024-01-16,15,1,January,Tuesday,2.29,218.2,11.6,Kitchen,19.46
2024-01-16 16:00:00,2024-01-16,16,1,January,Tuesday,2.88,235.5,21.5,AC Unit,24.48
2024-01-16 17:00:00,2024-01-16,17,1,January,Tuesday,2.05,219.2,18.4,AC Unit,17.42
2024-01-16 18:00:00,2024-01-16,18,1,January,Tuesday,8.29,230.1,21.5,AC Unit,70.46
2024-01-16 19:00:00,2024-01-16,19,1,January,Tuesday,9.92,232.7,11.9,Living Room,84.32
2024-01-16 20:00:00,2024-01-16,20,1,January,Tuesday,8.37,226.1,24.1,Kitchen,71.14
2024-01-16 21:00:00,2024-01-16,21,1,January,Tuesday,7.31,230.0,10.7,Kitchen,62.13
2024-01-16 22:00:00,2024-01-16,22,1,January,Tuesday,9.66,230.5,12.2,Office,82.11
2024-01-16 23:00:00,2024-01-16,23,1,January,Tuesday,2.14,240.4,14.8,Factory Floor,18.19
2024-01-17 00:00:00,2024-01-17,0,1,January,Wednesday,0.75,225.2,15.0,Office,6.38
2024-01-17 01:00:00,2024-01-17,1,1,January,Wednesday,1.18,225.2,22.2,AC Unit,10.03
2024-01-17 02:00:00,2024-01-17,2,1,January,Wednesday,0.78,228.0,14.6,Living Room,6.63
2024-01-17 03:00:00,2024-01-17,3,1,January,Wednesday,0.67,233.7,24.6,Office,5.7
2024-01-17 04:00:00,2024-01-17,4,1,January,Wednesday,1.14,232.0,12.6,Office,9.69
2024-01-17 05:00:00,2024-01-17,5,1,January,Wednesday,0.61,237.7,13.6,Office,5.18
2024-01-17 06:00:00,2024-01-17,6,1,January,Wednesday,7.95,218.5,14.7,Kitchen,67.58
2024-01-17 07:00:00,2024-01-17,7,1,January,Wednesday,6.44,230.0,19.2,Factory Floor,54.74
2024-01-17 08:00:00,2024-01-17,8,1,January,Wednesday,8.35,219.5,12.1,Kitchen,70.97
2024-01-17 09:00:00,2024-01-17,9,1,January,Wednesday,7.68,229.5,15.7,Kitchen,65.28
2024-01-17 10:00:00,2024-01-17,10,1,January,Wednesday,2.46,230.8,18.2,AC Unit,20.91
2024-01-17 11:00:00,2024-01-17,11,1,January,Wednesday,2.61,222.6,13.7,Office,22.18
2024-01-17 12:00:00,2024-01-17,12,1,January,Wednesday,2.3,240.6,24.7,AC Unit,19.55
2024-01-17 13:00:00,2024-01-17,13,1,January,Wednesday,2.7,234.6,17.3,Factory Floor,22.95
2024-01-17 14:00:00,2024-01-17,14,1,January,Wednesday,2.35,240.4,21.9,AC Unit,19.98
2024-01-17 15:00:00,2024-01-17,15,1,January,Wednesday,2.29,231.8,18.1,Factory Floor,19.46
2024-01-17 16:00:00,2024-01-17,16,1,January,Wednesday,2.82,240.9,22.1,AC Unit,23.97
2024-01-17 17:00:00,2024-01-17,17,1,January,Wednesday,2.04,240.9,11.2,Factory Floor,17.34
2024-01-17 18:00:00,2024-01-17,18,1,January,Wednesday,9.37,223.1,22.4,AC Unit,79.64
2024-01-17 19:00:00,2024-01-17,19,1,January,Wednesday,10.43,221.3,19.2,Office,88.66
2024-01-17 20:00:00,2024-01-17,20,1,January,Wednesday,7.01,239.7,13.4,Kitchen,59.59
2024-01-17 21:00:00,2024-01-17,21,1,January,Wednesday,6.62,235.2,11.5,Kitchen,56.27
2024-01-17 22:00:00,2024-01-17,22,1,January,Wednesday,6.57,240.3,16.1,Factory Floor,55.84
2024-01-17 23:00:00,2024-01-17,23,1,January,Wednesday,2.48,222.8,24.5,AC Unit,21.08
2024-01-18 00:00:00,2024-01-18,0,1,January,Thursday,0.77,236.4,19.8,Kitchen,6.54
2024-01-18 01:00:00,2024-01-18,1,1,January,Thursday,1.19,240.5,23.7,Kitchen,10.12
2024-01-18 02:00:00,2024-01-18,2,1,January,Thursday,1.42,240.4,10.5,Factory Floor,12.07
2024-01-18 03:00:00,2024-01-18,3,1,January,Thursday,0.5,236.0,23.1,AC Unit,4.25
2024-01-18 04:00:00,2024-01-18,4,1,January,Thursday,0.5,231.6,11.6,AC Unit,4.25
2024-01-18 05:00:00,2024-01-18,5,1,January,Thursday,1.7,231.0,17.4,Kitchen,14.45
2024-01-18 06:00:00,2024-01-18,6,1,January,Thursday,8.02,222.6,11.7,Kitchen,68.17
2024-01-18 07:00:00,2024-01-18,7,1,January,Thursday,7.84,235.2,10.2,AC Unit,66.64
2024-01-18 08:00:00,2024-01-18,8,1,January,Thursday,7.94,236.2,12.6,Factory Floor,67.49
2024-01-18 09:00:00,2024-01-18,9,1,January,Thursday,8.0,220.1,20.0,Kitchen,68.0
2024-01-18 10:00:00,2024-01-18,10,1,January,Thursday,2.98,229.5,24.0,Living Room,25.33
2024-01-18 11:00:00,2024-01-18,11,1,January,Thursday,2.26,223.7,21.3,AC Unit,19.21
2024-01-18 12:00:00,2024-01-18,12,1,January,Thursday,2.3,235.3,10.2,AC Unit,19.55
2024-01-18 13:00:00,2024-01-18,13,1,January,Thursday,2.69,219.5,11.8,AC Unit,22.86
2024-01-18 14:00:00,2024-01-18,14,1,January,Thursday,2.16,234.5,23.8,AC Unit,18.36
2024-01-18 15:00:00,2024-01-18,15,1,January,Thursday,2.69,233.3,24.1,AC Unit,22.86
2024-01-18 16:00:00,2024-01-18,16,1,January,Thursday,2.61,223.3,12.0,Kitchen,22.18
2024-01-18 17:00:00,2024-01-18,17,1,January,Thursday,2.45,241.7,15.6,Office,20.83
2024-01-18 18:00:00,2024-01-18,18,1,January,Thursday,10.41,237.2,22.4,Kitchen,88.48
2024-01-18 19:00:00,2024-01-18,19,1,January,Thursday,9.32,236.9,17.9,Office,79.22
2024-01-18 20:00:00,2024-01-18,20,1,January,Thursday,8.89,231.5,10.9,Office,75.56
2024-01-18 21:00:00,2024-01-18,21,1,January,Thursday,9.81,230.9,12.5,Office,83.39
2024-01-18 22:00:00,2024-01-18,22,1,January,Thursday,8.45,235.2,17.3,Office,71.82
2024-01-18 23:00:00,2024-01-18,23,1,January,Thursday,2.45,219.3,12.0,Factory Floor,20.83
2024-01-19 00:00:00,2024-01-19,0,1,January,Friday,0.6,229.1,22.1,Living Room,5.1
2024-01-19 01:00:00,2024-01-19,1,1,January,Friday,1.42,235.9,18.7,Living Room,12.07
2024-01-19 02:00:00,2024-01-19,2,1,January,Friday,1.28,231.0,10.9,Living Room,10.88
2024-01-19 03:00:00,2024-01-19,3,1,January,Friday,0.5,224.9,12.7,Kitchen,4.25
2024-01-19 04:00:00,2024-01-19,4,1,January,Friday,1.21,233.5,16.3,Factory Floor,10.29
2024-01-19 05:00:00,2024-01-19,5,1,January,Friday,1.47,227.1,11.2,Office,12.49
2024-01-19 06:00:00,2024-01-19,6,1,January,Friday,6.26,220.8,24.9,Factory Floor,53.21
2024-01-19 07:00:00,2024-01-19,7,1,January,Friday,7.31,223.3,10.1,Living Room,62.13
2024-01-19 08:00:00,2024-01-19,8,1,January,Friday,8.4,235.3,16.4,Factory Floor,71.4
2024-01-19 09:00:00,2024-01-19,9,1,January,Friday,7.72,226.3,14.1,Living Room,65.62
2024-01-19 10:00:00,2024-01-19,10,1,January,Friday,2.03,233.8,19.2,Living Room,17.25
2024-01-19 11:00:00,2024-01-19,11,1,January,Friday,2.24,219.6,18.9,Factory Floor,19.04
2024-01-19 12:00:00,2024-01-19,12,1,January,Friday,2.6,234.9,10.7,Living Room,22.1
2024-01-19 13:00:00,2024-01-19,13,1,January,Friday,2.4,223.6,13.3,Living Room,20.4
2024-01-19 14:00:00,2024-01-19,14,1,January,Friday,2.14,241.8,13.5,Office,18.19
2024-01-19 15:00:00,2024-01-19,15,1,January,Friday,2.32,232.4,20.1,AC Unit,19.72
2024-01-19 16:00:00,2024-01-19,16,1,January,Friday,2.24,239.0,24.8,Office,19.04
2024-01-19 17:00:00,2024-01-19,17,1,January,Friday,2.22,225.2,10.9,Office,18.87
2024-01-19 18:00:00,2024-01-19,18,1,January,Friday,10.43,233.0,16.4,Factory Floor,88.66
2024-01-19 19:00:00,2024-01-19,19,1,January,Friday,6.53,233.4,15.7,Office,55.51
2024-01-19 20:00:00,2024-01-19,20,1,January,Friday,7.69,221.6,15.6,Office,65.37
2024-01-19 21:00:00,2024-01-19,21,1,January,Friday,8.74,225.2,20.6,Factory Floor,74.29
2024-01-19 22:00:00,2024-01-19,22,1,January,Friday,10.22,241.2,18.4,Kitchen,86.87
2024-01-19 23:00:00,2024-01-19,23,1,January,Friday,2.39,224.1,15.0,Living Room,20.32
2024-01-20 00:00:00,2024-01-20,0,1,January,Saturday,0.92,220.2,20.9,Kitchen,7.82
2024-01-20 01:00:00,2024-01-20,1,1,January,Saturday,1.33,232.5,10.6,Living Room,11.3
2024-01-20 02:00:00,2024-01-20,2,1,January,Saturday,1.57,235.4,18.4,Factory Floor,13.35
2024-01-20 03:00:00,2024-01-20,3,1,January,Saturday,1.7,225.3,23.6,Kitchen,14.45
2024-01-20 04:00:00,2024-01-20,4,1,January,Saturday,1.02,220.8,25.0,Factory Floor,8.67
2024-01-20 05:00:00,2024-01-20,5,1,January,Saturday,0.78,234.9,15.9,Kitchen,6.63
2024-01-20 06:00:00,2024-01-20,6,1,January,Saturday,7.43,227.1,18.0,AC Unit,63.16
2024-01-20 07:00:00,2024-01-20,7,1,January,Saturday,6.28,239.2,17.0,Factory Floor,53.38
2024-01-20 08:00:00,2024-01-20,8,1,January,Saturday,7.61,222.9,14.7,Living Room,64.69
2024-01-20 09:00:00,2024-01-20,9,1,January,Saturday,6.91,221.5,13.9,Office,58.73
2024-01-20 10:00:00,2024-01-20,10,1,January,Saturday,2.58,228.0,12.3,AC Unit,21.93
2024-01-20 11:00:00,2024-01-20,11,1,January,Saturday,2.23,231.7,13.7,Office,18.95
2024-01-20 12:00:00,2024-01-20,12,1,January,Saturday,2.65,234.4,13.9,Factory Floor,22.52
2024-01-20 13:00:00,2024-01-20,13,1,January,Saturday,2.97,233.4,17.4,Kitchen,25.25
2024-01-20 14:00:00,2024-01-20,14,1,January,Saturday,2.73,226.5,12.1,Office,23.2
2024-01-20 15:00:00,2024-01-20,15,1,January,Saturday,2.49,240.0,18.1,Living Room,21.17
2024-01-20 16:00:00,2024-01-20,16,1,January,Saturday,2.52,238.1,11.1,Living Room,21.42
2024-01-20 17:00:00,2024-01-20,17,1,January,Saturday,2.76,227.9,22.6,Kitchen,23.46
2024-01-20 18:00:00,2024-01-20,18,1,January,Saturday,6.42,223.2,16.8,Living Room,54.57
2024-01-20 19:00:00,2024-01-20,19,1,January,Saturday,9.14,232.8,17.2,Factory Floor,77.69
2024-01-20 20:00:00,2024-01-20,20,1,January,Saturday,6.6,227.9,10.3,AC Unit,56.1
2024-01-20 21:00:00,2024-01-20,21,1,January,Saturday,8.43,230.1,20.5,Factory Floor,71.66
2024-01-20 22:00:00,2024-01-20,22,1,January,Saturday,10.13,220.6,11.4,Kitchen,86.11
2024-01-20 23:00:00,2024-01-20,23,1,January,Saturday,2.24,232.9,13.8,AC Unit,19.04
2024-01-21 00:00:00,2024-01-21,0,1,January,Sunday,1.13,227.0,16.1,Office,9.6
2024-01-21 01:00:00,2024-01-21,1,1,January,Sunday,1.45,225.2,22.4,Living Room,12.32
2024-01-21 02:00:00,2024-01-21,2,1,January,Sunday,1.2,236.2,11.4,Factory Floor,10.2
2024-01-21 03:00:00,2024-01-21,3,1,January,Sunday,1.1,233.3,20.5,Living Room,9.35
2024-01-21 04:00:00,2024-01-21,4,1,January,Sunday,0.93,236.8,18.5,Living Room,7.91
2024-01-21 05:00:00,2024-01-21,5,1,January,Sunday,1.02,223.5,23.5,Office,8.67
2024-01-21 06:00:00,2024-01-21,6,1,January,Sunday,6.47,219.8,23.9,Office,54.99
2024-01-21 07:00:00,2024-01-21,7,1,January,Sunday,6.72,240.3,14.7,Kitchen,57.12
2024-01-21 08:00:00,2024-01-21,8,1,January,Sunday,7.51,235.1,16.0,Living Room,63.84
2024-01-21 09:00:00,2024-01-21,9,1,January,Sunday,6.46,231.6,22.7,Office,54.91
2024-01-21 10:00:00,2024-01-21,10,1,January,Sunday,2.33,236.1,12.1,Living Room,19.8
2024-01-21 11:00:00,2024-01-21,11,1,January,Sunday,2.5,241.4,10.8,Factory Floor,21.25
2024-01-21 12:00:00,2024-01-21,12,1,January,Sunday,2.23,219.8,19.1,Office,18.95
2024-01-21 13:00:00,2024-01-21,13,1,January,Sunday,2.95,227.5,21.6,Living Room,25.08
2024-01-21 14:00:00,2024-01-21,14,1,January,Sunday,2.63,236.8,16.8,Kitchen,22.36
2024-01-21 15:00:00,2024-01-21,15,1,January,Sunday,2.36,240.6,16.5,Office,20.06
2024-01-21 16:00:00,2024-01-21,16,1,January,Sunday,2.66,220.1,19.3,Kitchen,22.61
2024-01-21 17:00:00,2024-01-21,17,1,January,Sunday,2.71,220.0,12.3,Kitchen,23.04
2024-01-21 18:00:00,2024-01-21,18,1,January,Sunday,9.28,220.6,10.1,AC Unit,78.88
2024-01-21 19:00:00,2024-01-21,19,1,January,Sunday,8.54,220.5,11.3,Factory Floor,72.59
2024-01-21 20:00:00,2024-01-21,20,1,January,Sunday,8.35,227.8,10.4,AC Unit,70.97
2024-01-21 21:00:00,2024-01-21,21,1,January,Sunday,8.81,236.8,23.0,Living Room,74.89
2024-01-21 22:00:00,2024-01-21,22,1,January,Sunday,7.56,220.0,23.5,Kitchen,64.26
2024-01-21 23:00:00,2024-01-21,23,1,January,Sunday,2.57,222.1,15.7,Kitchen,21.84
2024-01-22 00:00:00,2024-01-22,0,1,January,Monday,1.0,221.5,12.5,AC Unit,8.5
2024-01-22 01:00:00,2024-01-22,1,1,January,Monday,1.06,219.8,13.8,Kitchen,9.01
2024-01-22 02:00:00,2024-01-22,2,1,January,Monday,0.77,232.8,16.9,Kitchen,6.54
2024-01-22 03:00:00,2024-01-22,3,1,January,Monday,1.64,226.0,19.3,AC Unit,13.94
2024-01-22 04:00:00,2024-01-22,4,1,January,Monday,0.99,237.8,19.8,Office,8.41
2024-01-22 05:00:00,2024-01-22,5,1,January,Monday,1.18,240.7,13.0,AC Unit,10.03
2024-01-22 06:00:00,2024-01-22,6,1,January,Monday,5.93,225.7,21.0,Factory Floor,50.41
2024-01-22 07:00:00,2024-01-22,7,1,January,Monday,8.69,225.8,14.2,Factory Floor,73.86
2024-01-22 08:00:00,2024-01-22,8,1,January,Monday,7.03,222.8,25.0,Kitchen,59.76
2024-01-22 09:00:00,2024-01-22,9,1,January,Monday,7.6,240.9,16.9,Kitchen,64.6
2024-01-22 10:00:00,2024-01-22,10,1,January,Monday,2.44,225.0,20.4,Factory Floor,20.74
2024-01-22 11:00:00,2024-01-22,11,1,January,Monday,2.67,221.3,14.5,AC Unit,22.7
2024-01-22 12:00:00,2024-01-22,12,1,January,Monday,2.66,235.2,21.8,Living Room,22.61
2024-01-22 13:00:00,2024-01-22,13,1,January,Monday,2.45,232.4,18.7,Office,20.83
2024-01-22 14:00:00,2024-01-22,14,1,January,Monday,2.51,240.1,20.4,Office,21.33
2024-01-22 15:00:00,2024-01-22,15,1,January,Monday,2.04,241.2,20.5,Office,17.34
2024-01-22 16:00:00,2024-01-22,16,1,January,Monday,2.59,239.9,11.6,Kitchen,22.02
2024-01-22 17:00:00,2024-01-22,17,1,January,Monday,2.66,226.5,19.7,Living Room,22.61
2024-01-22 18:00:00,2024-01-22,18,1,January,Monday,8.9,233.5,24.5,AC Unit,75.65
2024-01-22 19:00:00,2024-01-22,19,1,January,Monday,10.29,218.3,13.9,Office,87.46
2024-01-22 20:00:00,2024-01-22,20,1,January,Monday,9.55,234.5,13.3,AC Unit,81.18
2024-01-22 21:00:00,2024-01-22,21,1,January,Monday,8.34,232.1,17.5,AC Unit,70.89
2024-01-22 22:00:00,2024-01-22,22,1,January,Monday,10.47,225.1,23.8,Living Room,89.0
2024-01-22 23:00:00,2024-01-22,23,1,January,Monday,2.12,240.6,12.1,AC Unit,18.02
2024-01-23 00:00:00,2024-01-23,0,1,January,Tuesday,1.44,230.5,15.2,Living Room,12.24
